0,300
3.8629e-06,300
2.3178e-05,300
0.00011975,300
0.00060262,300
0.003017,300.01
0.015089,300.07
0.05,300.18
0.1,300.21
0.15,300.15
0.2,300.03
0.25,299.88
0.3,299.73
0.35,299.58
0.4,299.4
0.45,299.25
0.5,299.19
0.55,299.08
0.6,298.8
0.65,298.45
0.7,298.13
0.75,297.73
0.8,297.17
0.85,296.55
0.9,295.96
0.95,295.36
1,294.71
1.05,294.15
1.1,293.8
1.15,293.59
1.2,293.47
1.25,293.33
1.3,293.07
1.35,292.8
1.4,292.62
1.45,292.46
1.5,292.25
1.55,292.05
1.6,291.9
1.65,291.8
1.7,291.71
1.75,291.72
1.8,291.86
1.85,292.14
1.9,292.53
1.95,292.89
2,293.12
2.05,293.29
2.1,293.44
2.15,293.63
2.2,293.88
2.25,294.2
2.3,294.57
2.35,294.9
2.4,295.12
2.45,295.27
2.5,295.41
2.55,295.52
2.6,295.57
2.65,295.56
2.7,295.51
2.75,295.4
2.8,295.22
2.85,295
2.9,294.75
2.95,294.57
3,294.55
3.05,294.59
3.1,294.58
3.15,294.49
3.2,294.29
3.25,294.01
3.3,293.67
3.35,293.45
3.4,293.51
3.45,293.7
3.5,293.9
3.55,294.12
3.6,294.35
3.65,294.57
3.7,294.73
3.75,294.89
3.8,295.09
3.85,295.3
3.9,295.49
3.95,295.58
4,295.49
4.05,295.27
4.1,294.99
4.15,294.67
4.2,294.35
4.25,294.09
4.3,293.95
4.35,293.88
4.4,293.82
4.45,293.76
4.5,293.69
4.55,293.65
4.6,293.67
4.65,293.74
4.7,293.83
4.75,293.92
4.8,293.95
4.85,293.87
4.9,293.64
4.95,293.47
5,293.58
5.05,293.87
5.1,294.25
5.15,294.6
5.2,294.79
5.25,294.88
5.3,294.9
5.35,294.9
5.4,294.93
5.45,294.95
5.5,294.93
5.55,294.94
5.6,295.05
5.65,295.25
5.7,295.55
5.75,295.87
5.8,296.12
5.85,296.25
5.9,296.2
5.95,296.04
6,295.82
6.05,295.6
6.1,295.45
6.15,295.3
6.2,295.06
6.25,294.81
6.3,294.61
6.35,294.48
6.4,294.44
6.45,294.46
6.5,294.53
6.55,294.65
6.6,294.82
6.65,295.03
6.7,295.23
6.75,295.41
6.8,295.5
6.85,295.62
6.9,295.84
6.95,296.08
7,296.26
7.05,296.34
7.1,296.3
7.15,296.19
7.2,296.08
7.25,295.93
7.3,295.71
7.35,295.49
7.4,295.28
7.45,294.99
7.5,294.51
7.55,293.91
7.6,293.26
7.65,292.72
7.7,292.42
7.75,292.24
7.8,292.07
7.85,292.01
7.9,292.14
7.95,292.31
8,292.35
8.05,292.31
8.1,292.24
8.15,292.11
8.2,291.93
8.25,291.68
8.3,291.36
8.35,290.93
8.4,290.34
8.45,289.74
8.5,289.21
8.55,288.76
8.6,288.36
8.65,287.96
8.7,287.54
8.75,287.07
8.8,286.53
8.85,286.04
8.9,285.72
8.95,285.51
9,285.38
9.05,285.29
9.1,285.2
9.15,285.25
9.2,285.56
9.25,285.92
9.3,286.12
9.35,286.29
9.4,286.56
9.45,286.8
9.5,286.9
9.55,286.97
9.6,287.12
9.65,287.26
9.7,287.32
9.75,287.3
9.8,287.2
9.85,287.06
9.9,286.96
9.95,286.85
10,286.69
